nodes PCs graph_id level exec_time_prereq exec_time_gurobi VCs pot_paths objective VCs_created graph_diameter number_of_trxs
14 28 1 0 4.926587308999842 0.024722010000004957 73 932 77.0 4 3 5 
14 28 1 1 578.2989283489997 2.3654513869996663 291 88068 77.0 5 3 5 
14 28 2 -1 4.561248214999978 0.01014956900053221 0 22 76.0 0 3 5 
14 28 2 0 5.161555582999426 0.014547802999913984 72 1065 68.0 5 3 5 
14 28 2 1 19.208308545000364 0.12157403499986685 138 5901 68.0 4 3 5 
14 28 3 -1 4.156340053999884 0.00395744600064063 0 25 93.0 0 3 5 
14 28 3 0 4.816643938999732 0.012065414999597124 73 880 79.0 4 3 5 
14 28 3 1 227.45036724300007 1.0031859560003795 285 37664 79.0 4 3 5 
14 28 4 -1 4.32199704300001 0.01642255499973544 0 40 93.0 0 3 5 
14 28 4 0 5.313771551999707 0.016919573000450328 75 1100 73.0 2 3 5 
14 28 4 1 170.01043028500044 0.599489103000451 253 32060 73.0 3 3 5 
14 28 5 -1 4.241254790998937 0.010308329001418315 0 34 68.0 0 3 5 
14 28 5 0 5.050228600000992 0.014301565999630839 75 1098 62.0 4 3 5 
14 28 5 1 331.5613543749987 1.1819669870001235 261 57080 62.0 4 3 5 
14 28 6 -1 4.6860307790011575 0.00834688999930222 0 15 169.0 0 3 5 
14 28 6 0 4.639006720999532 0.01703888700103562 61 628 91.0 4 3 5 
14 28 6 1 294.55822137999894 1.0944375839990244 277 47378 91.0 5 3 5 
14 28 7 -1 4.3873982050008635 0.005685170001015649 0 21 193.0 0 3 5 
14 28 7 0 4.7145246529998985 0.01643330499973672 70 762 106.0 4 3 5 
14 28 7 1 176.32390479999958 0.7220559150009649 228 35678 96.0 5 3 5 
14 28 8 -1 4.291395381998882 0.008682391000547796 0 37 66.0 0 3 5 
14 28 8 0 5.417002096999568 0.016090467001049547 73 1224 40.0 4 3 5 
14 28 8 1 53.31286509900019 0.1335827419989073 269 10064 40.0 4 3 5 
14 28 9 -1 3.976035165000212 0.005019268000978627 0 31 104.0 0 3 5 
14 28 9 0 5.008851611999489 0.01162464099979843 67 970 68.0 4 3 5 
14 28 9 1 169.9295452740007 0.5777852639985213 267 29880 68.0 4 3 5 
14 28 10 -1 4.4407127180002135 0.008377006999580772 0 12 43.0 0 2 5 
14 28 10 0 4.1276619660002325 0.006287857000643271 71 76 32.0 3 2 5 
14 28 10 1 4.2718857410000055 0.00794102399959229 71 76 32.0 3 2 5 
14 28 11 -1 4.123138200999165 0.0038735999987693503 0 31 97.0 0 3 5 
14 28 11 0 4.3983589470008155 0.011672592001559678 61 726 53.0 3 3 5 
14 28 11 1 223.39404362000096 0.5983245170009468 291 35610 53.0 4 3 5 
14 28 12 -1 4.545986774000994 0.011327828999128542 0 30 53.0 0 3 5 
14 28 12 0 4.9882353890006925 0.01352722400042694 71 950 39.0 3 3 5 
14 28 12 1 155.32278212100027 0.919155971998407 285 28284 39.0 3 3 5 
14 28 13 -1 4.016434975001175 0.011486739998872508 0 46 85.0 0 3 5 
14 28 13 0 5.328654182001628 0.014361823999934131 72 1100 47.0 3 3 5 
14 28 13 1 34.64951119699981 0.12651351199929195 230 7862 47.0 4 3 5 
14 28 14 -1 4.137412518999554 0.0038676249987474876 0 15 98.0 0 3 5 
14 28 14 0 4.753122864000034 0.013530386000638828 67 734 56.0 3 3 5 
14 28 14 1 491.3834617749999 1.2267202789989824 329 65010 56.0 5 3 5 
14 28 15 -1 4.449915044999216 0.012446325999917462 0 28 97.0 0 3 5 
14 28 15 0 4.802959946000556 0.010926508999546058 67 780 64.0 3 3 5 
14 28 15 1 402.079504931 2.8080248849983036 329 56852 64.0 4 3 5 
14 28 16 -1 4.542858786999204 0.007586660000015399 0 38 52.0 0 3 5 
14 28 16 0 5.188856761000352 0.013165570000637672 70 961 36.0 2 3 5 
14 28 16 1 143.84016169799906 0.5348808319995442 278 25117 36.0 3 3 5 
14 28 17 -1 4.3702367750011035 0.005128101000082097 0 22 106.0 0 3 5 
14 28 17 0 4.311858994000431 0.01018592400032503 51 452 64.0 3 3 5 
14 28 17 1 71.81252236199907 0.3385253910000756 219 15214 64.0 5 3 5 
14 28 18 -1 4.381159755001136 0.004814009000256192 0 15 155.0 0 3 5 
14 28 18 0 4.662442483999257 0.018479157000911073 70 723 88.0 2 3 5 
14 28 18 1 287.3069323290001 1.1792412730010255 242 51831 88.0 3 3 5 
14 28 19 -1 4.735040061999825 0.008252180999988923 0 33 66.0 0 3 5 
14 28 19 0 4.963038414000039 0.010526259000471327 71 937 53.0 3 3 5 
14 28 19 1 131.1497470260001 0.66879724699902 287 23877 53.0 4 3 5 
14 28 20 -1 4.4136503339996125 0.006848536999314092 0 26 109.0 0 3 5 
14 28 20 0 4.859293026000159 0.010609461000058218 64 672 79.0 5 3 5 
14 28 20 1 268.7860146660005 1.483693725998819 290 44484 79.0 3 3 5 
14 28 21 -1 4.4643003860001045 0.005756002999987686 0 13 144.0 0 3 5 
14 28 21 0 4.514127481999822 0.011624818998825504 50 385 77.0 2 3 5 
14 28 21 1 54.91357995600083 0.28737540899965097 194 13493 77.0 2 3 5 
14 28 22 -1 4.154453965000357 0.004552409998723306 0 7 74.0 0 2 5 
14 28 22 0 4.3787612010000885 0.009379451999848243 86 115 60.0 5 2 5 
14 28 22 1 4.311899192000055 0.006624781999562401 86 115 60.0 5 2 5 
14 28 23 -1 4.102953472998706 0.004288037000151235 0 19 171.0 0 3 5 
14 28 23 0 5.202654852000705 0.020442211000045063 73 953 104.0 3 3 5 
14 28 23 1 577.4651902639998 2.0593436529998144 305 82953 104.0 3 3 5 
14 28 24 -1 4.529031267000391 0.016467809000459965 0 43 63.0 0 3 5 
14 28 24 0 4.949874094001643 0.01851253600034397 64 856 53.0 2 3 5 
14 28 24 1 64.8825354569999 0.4214505010004359 252 13908 53.0 3 3 5 
15 30 0 -1 4.0671128679987305 0.0055215270003827754 0 21 77.0 0 3 5 
15 30 0 0 4.750177862999408 0.010720258000219474 65 698 61.0 3 3 5 
15 30 0 1 208.05573342299977 0.716078857998582 297 32404 61.0 5 3 5 
15 30 1 -1 3.973651747000986 0.014898219000315294 0 25 102.0 0 3 5 
15 30 1 0 4.862991063000663 0.015925359000902972 81 933 68.0 3 3 5 
15 30 1 1 32.664525971998955 0.15278604299965082 177 9537 68.0 2 3 5 
15 30 2 -1 4.214928059000158 0.004280374001609744 0 30 63.0 0 3 5 
15 30 2 0 5.133032646999709 0.01975299200057634 88 1173 45.0 3 3 5 
15 30 2 1 270.6294084450001 0.8084310279991769 284 45537 45.0 3 3 5 
15 30 3 -1 4.448767922998741 0.005264743998850463 0 36 63.0 0 3 5 
15 30 3 0 6.022564245000467 0.02419499099960376 84 1139 49.0 3 3 5 
15 30 3 1 45.29890931599948 0.17513716599933105 198 11279 49.0 3 3 5 
15 30 4 -1 4.098156268999446 0.004550282001218875 0 20 90.0 0 3 5 
15 30 4 0 5.408577284000785 0.017060594000213314 80 968 57.0 3 3 5 
15 30 4 1 397.97886169400044 1.4804969889992208 348 52114 57.0 3 3 5 
15 30 5 -1 4.527389696000682 0.006984174999161041 0 29 124.0 0 3 5 
15 30 5 0 4.908313428999463 0.022391167998648598 77 896 65.0 3 3 5 
15 30 5 1 777.1946486249999 1.9397202930013009 365 91650 65.0 5 3 5 
15 30 6 -1 4.716962548000083 0.008691416000147001 0 30 83.0 0 3 5 
15 30 6 0 5.334603560000687 0.015283803999409429 86 1083 54.0 3 3 5 
15 30 6 1 177.73523364200082 0.5014616949993069 284 29489 54.0 3 3 5 
15 30 7 -1 4.415540095000324 0.005066080999313272 0 6 78.0 0 2 5 
15 30 7 0 4.255730588000006 0.007080780000251252 85 84 63.0 4 2 5 
15 30 7 1 4.17616989400085 0.008522992999132839 85 84 63.0 4 2 5 
15 30 8 -1 3.890540180998869 0.006146637999336235 0 37 91.0 0 3 5 
15 30 8 0 5.442243984000015 0.01988733100006357 90 1366 74.0 5 3 5 
15 30 8 1 170.04913382300037 0.9063034390001121 262 28798 74.0 6 3 5 
15 30 9 -1 4.6132241360010084 0.00784110899985535 0 25 93.0 0 3 5 
15 30 9 0 5.336513616000957 0.014255105999836815 84 1115 67.0 4 3 5 
15 30 9 1 37.10433910900065 0.1676232469999377 186 9503 67.0 3 3 5 
15 30 10 -1 4.523324977999437 0.00732418200095708 0 31 97.0 0 3 5 
15 30 10 0 5.326303788999212 0.013400788000581088 86 951 60.0 3 3 5 
15 30 10 1 210.22135113699915 2.0390811529996427 290 33471 60.0 5 3 5 
15 30 11 -1 4.723472409999886 0.007080634000885766 0 35 76.0 0 3 5 
15 30 11 0 5.367904995000572 0.0188894299990352 82 1085 73.0 4 3 5 
15 30 11 1 135.699981157999 0.8100449140001729 318 21629 73.0 2 3 5 
15 30 12 -1 4.5062594920000265 0.006935802000953117 0 22 93.0 0 3 5 
15 30 12 0 5.314785193000716 0.023003457999948296 84 1060 67.0 3 3 5 
15 30 12 1 281.7044025129999 2.863578562000839 294 44208 67.0 4 3 5 
15 30 14 -1 6.024453331999999 0.039748970999999855 0 24 100.0 0 3 5 
15 30 14 0 7.405961684000001 0.02307446400000046 85 1112 67.0 4 3 5 
15 30 14 1 252.609703968 0.7534144280000419 279 35730 67.0 6 3 5 
15 30 15 -1 3.858341526000004 0.004518601000029321 0 24 57.0 0 3 5 
15 30 15 0 4.115042896999967 0.011238938000019516 71 764 54.0 3 3 5 
15 30 15 1 190.39844655899998 1.100541136000004 315 28666 54.0 4 3 5 
15 30 16 -1 9.027282548999949 0.008083182000007127 0 111 47.0 0 4 5 
15 30 16 0 21.777182632999995 0.1444468180000058 74 11126 32.0 3 4 5 
15 30 16 1 4125.4928944779995 61.78134179799963 280 638396 32.0 3 4 5 
15 30 17 -1 6.0544962490002945 0.04291502599971864 0 20 119.0 0 3 5 
15 30 17 0 3.778492473999904 0.01312137500008248 80 834 87.0 5 3 5 
15 30 17 1 719.6429272739997 3.7031173659997876 358 98002 87.0 5 3 5 
15 30 18 -1 3.446705794999616 0.007305670000278042 0 34 88.0 0 3 5 
15 30 18 0 3.887445903000298 0.011036126000362856 76 932 63.0 2 3 5 
15 30 18 1 99.13789105599972 0.4624828579999303 238 21898 63.0 3 3 5 
15 30 19 -1 5.167979146000107 0.005723610000131885 0 23 80.0 0 3 5 
15 30 19 0 5.0558571499996106 0.012890607000372256 82 922 61.0 2 3 5 
15 30 19 1 373.87273618200015 1.140719099999842 308 51922 61.0 4 3 5 
15 30 20 -1 3.3119975409999824 0.015076657999998133 0 15 163.0 0 3 5 
15 30 20 0 3.526859505000175 0.014284609000242199 65 423 87.0 3 3 5 
15 30 20 1 40.19507314200018 0.24019304200010083 191 11111 87.0 3 3 5 
15 30 21 -1 4.4824378629999995 0.0048951860000006064 0 132 106.0 0 4 5 
15 30 21 0 34.915369969 0.2167477369999986 84 14697 59.0 3 4 5 
15 30 21 1 9005.917015776 140.07302957899992 310 1244265 59.0 4 4 5 
15 30 22 -1 10.39740593499846 0.06462102600016806 0 29 62.0 0 3 5 
15 30 22 0 4.054643928000587 0.01397977600026934 91 1191 51.0 4 3 5 
15 30 22 1 186.25039060200106 2.8299476579995826 331 32763 51.0 4 3 5 
15 30 23 -1 2.9265500279998378 0.0040543810009694425 0 27 64.0 0 3 5 
15 30 23 0 3.7926525229995605 0.01526174699938565 80 1062 37.0 3 3 5 
15 30 23 1 90.540123752 0.2512782169997081 272 19178 37.0 3 3 5 
15 30 24 -1 2.9153350119995594 0.00422112700107391 0 23 108.0 0 3 5 
15 30 24 0 3.4340389529988897 0.009290201000112575 71 745 79.0 4 3 5 
15 30 24 1 136.08016290499836 0.48246073000154865 253 30515 79.0 6 3 5 
